total_samples,speed_sps,train_loss,val_loss,lr
27426304,3194.0,0.06479192265997762,0.06104382211259365,3.698253617524286e-05
27526400,3226.0,0.06466174776406239,0.061007093878638126,3.974866203698743e-05
27626496,3226.0,0.06465931671202335,0.06097730579961382,4.2239602662319504e-05
27726592,3223.0,0.06474032301617705,0.06095163046992784,3.3997254182683026e-05
27826688,3183.6,0.0646664111701119,0.06085917786808544,2.5010682001385216e-05
27926784,3206.5,0.06465351581573486,0.06084078573544204,2.917948477562606e-05
28026880,3202.0,0.06459603843557865,0.06080744002135816,2.17918610743968e-05
28126976,3580.6,0.06459295675349053,0.060835283640934566,2.8690119565846347e-05
28227072,3572.1,0.06456001346830821,0.060819942144152074,2.4575370005736896e-05
28327168,3568.7,0.0645378582236712,0.06084115996194264,4.266560443829609e-05
28427264,3156.6,0.0646316357471449,0.06078264772547894,3.763470163245189e-05
28527360,3170.8,0.06455878297919812,0.060750299688049667,4.208091990610215e-05
