[Ksamples=  3,653,632 | loss=0.111179 | speed=1731 sps | lr=1.21e-04
[Ksamples=  3,678,720 | loss=0.110862 | speed=1732 sps | lr=1.22e-042026-07-05 13:01:33 | sweep_noise_prob0.2 | epoch=  0.07 | samples=  3,703,552 | speed= 1,385 sps | loss=0.110492 | lr=1.28e-04

[Ksamples=  3,728,640 | loss=0.108993 | speed=1153 sps | lr=1.31e-04
[Ksamples=  3,753,728 | loss=0.108468 | speed=1760 sps | lr=1.34e-04
[Ksamples=  3,778,816 | loss=0.108215 | speed=1758 sps | lr=1.35e-042026-07-05 13:02:44 | sweep_noise_prob0.2 | epoch=  0.08 | samples=  3,803,648 | speed= 1,404 sps | loss=0.107881 | lr=1.38e-04

[Ksamples=  3,828,736 | loss=0.106849 | speed=1168 sps | lr=1.39e-04
[Ksamples=  3,853,824 | loss=0.106353 | speed=1760 sps | lr=1.42e-04
[Ksamples=  3,878,912 | loss=0.105990 | speed=1759 sps | lr=1.45e-042026-07-05 13:03:55 | sweep_noise_prob0.2 | epoch=  0.08 | samples=  3,903,744 | speed= 1,409 sps | loss=0.105631 | lr=1.46e-04

[Ksamples=  3,928,832 | loss=0.103956 | speed=1174 sps | lr=1.51e-04
[Ksamples=  3,953,920 | loss=0.103658 | speed=1760 sps | lr=1.52e-04
[Ksamples=  3,979,008 | loss=0.103347 | speed=1759 sps | lr=1.54e-042026-07-05 13:05:01 | sweep_noise_prob0.2 | epoch=  0.08 | samples=  4,003,840 | speed= 1,532 sps | loss=0.103207 | lr=1.55e-04

[Ksamples=  4,028,928 | loss=0.103484 | speed=1345 sps | lr=1.55e-04
[Ksamples=  4,054,016 | loss=0.102990 | speed=1737 sps | lr=1.60e-04
[Ksamples=  4,079,104 | loss=0.102684 | speed=1738 sps | lr=1.61e-042026-07-05 13:06:15 | sweep_noise_prob0.2 | epoch=  0.08 | samples=  4,103,936 | speed= 1,356 sps | loss=0.102416 | lr=1.63e-04

[Ksamples=  4,129,024 | loss=0.100987 | speed=1118 sps | lr=1.66e-04
[Ksamples=  4,154,112 | loss=0.100642 | speed=1761 sps | lr=1.66e-04
[Ksamples=  4,179,200 | loss=0.100343 | speed=1760 sps | lr=1.68e-042026-07-05 13:07:25 | sweep_noise_prob0.2 | epoch=  0.08 | samples=  4,204,032 | speed= 1,413 sps | loss=0.100073 | lr=1.70e-04

[Ksamples=  4,229,120 | loss=0.098814 | speed=1179 sps | lr=1.70e-04
[Ksamples=  4,254,208 | loss=0.098648 | speed=1760 sps | lr=1.73e-04
[Ksamples=  4,279,296 | loss=0.098512 | speed=1759 sps | lr=1.75e-042026-07-05 13:09:16 | sweep_noise_prob0.2 | epoch=  0.09 | samples=  4,304,128 | speed=   904 sps | loss=0.098311 | lr=1.76e-04

[Ksamples=  4,329,216 | loss=0.097438 | speed=608 sps | lr=1.80e-04
[Ksamples=  4,354,304 | loss=0.097337 | speed=1778 sps | lr=1.80e-04
[Ksamples=  4,379,392 | loss=0.097145 | speed=1773 sps | lr=1.84e-042026-07-05 13:10:26 | sweep_noise_prob0.2 | epoch=  0.09 | samples=  4,404,224 | speed= 1,425 sps | loss=0.096959 | lr=1.84e-04

[Ksamples=  4,429,312 | loss=0.095914 | speed=1186 sps | lr=1.89e-04
[Ksamples=  4,454,400 | loss=0.095761 | speed=1768 sps | lr=1.89e-04
[Ksamples=  4,479,488 | loss=0.095697 | speed=1766 sps | lr=1.91e-042026-07-05 13:11:31 | sweep_noise_prob0.2 | epoch=  0.09 | samples=  4,504,320 | speed= 1,542 sps | loss=0.095584 | lr=1.93e-04

[Ksamples=  4,529,408 | loss=0.095217 | speed=1365 sps | lr=1.99e-04
[Ksamples=  4,554,496 | loss=0.095391 | speed=1762 sps | lr=1.99e-04
[Ksamples=  4,579,584 | loss=0.095256 | speed=1761 sps | lr=2.01e-042026-07-05 13:12:42 | sweep_noise_prob0.2 | epoch=  0.09 | samples=  4,604,416 | speed= 1,411 sps | loss=0.095087 | lr=2.05e-04
