Loaded 20 text files — 50,102,558 characters total
Sweep: noise_sweep_n4  (grid over noise_prob)
  seq_len=128  target=8M samples  budget=384.0M
  workspace: sessions/noise_sweep  |  log: sessions/noise_sweep_summary.csv

    vary    n        b      params
   0.025    4    2.777  384,025,902
    0.05    4    2.777  384,025,902
     0.1    4    2.777  384,025,902
    0.15    4    2.777  384,025,902

──────────────────────────────────────────────────
[noise_prob=0.025]
  arch: 2688→8584→7837→7091→6344→160→6344→7091→7837→8584→2688
  params: 384,025,902  batch: 256
  Loaded uint8 cache: 131.5 MB
  noise: prob=0.025, std=3.0
  training 8,000,000 samples...

[Ksamples=  4,679,680 | loss=0.058918 | speed=1764 sps | lr=1.38e-032026-07-04 21:38:57 | sweep_noise_prob0.025 | epoch=  0.09 | samples=  4,704,512 | speed= 1,427 sps | loss=0.058690 | lr=1.06e-03

[Ksamples=  4,729,600 | loss=0.056730 | speed=1197 sps | lr=1.08e-03
[Ksamples=  4,754,688 | loss=0.056557 | speed=1766 sps | lr=1.10e-03
[Ksamples=  4,779,776 | loss=0.056389 | speed=1764 sps | lr=1.10e-032026-07-04 21:40:37 | sweep_noise_prob0.025 | epoch=  0.10 | samples=  4,804,608 | speed= 1,006 sps | loss=0.056204 | lr=1.10e-03

[Ksamples=  4,829,696 | loss=0.055778 | speed=704 sps | lr=1.10e-03
[Ksamples=  4,854,784 | loss=0.055648 | speed=1779 sps | lr=1.11e-03
[Ksamples=  4,879,872 | loss=0.055598 | speed=1775 sps | lr=1.13e-032026-07-04 21:41:46 | sweep_noise_prob0.025 | epoch=  0.10 | samples=  4,904,704 | speed= 1,437 sps | loss=0.055554 | lr=1.13e-03

[Ksamples=  4,929,792 | loss=0.055346 | speed=1202 sps | lr=1.15e-03
[Ksamples=  4,954,880 | loss=0.055268 | speed=1771 sps | lr=1.15e-03
[Ksamples=  4,979,968 | loss=0.055222 | speed=1770 sps | lr=1.15e-032026-07-04 21:42:59 | sweep_noise_prob0.025 | epoch=  0.10 | samples=  5,004,800 | speed= 1,385 sps | loss=0.055187 | lr=1.16e-03

[Ksamples=  5,029,888 | loss=0.055231 | speed=1135 sps | lr=1.16e-03
[Ksamples=  5,054,976 | loss=0.055086 | speed=1770 sps | lr=1.16e-03
[Ksamples=  5,080,064 | loss=0.055003 | speed=1769 sps | lr=1.17e-032026-07-04 21:44:09 | sweep_noise_prob0.025 | epoch=  0.10 | samples=  5,104,896 | speed= 1,428 sps | loss=0.054901 | lr=1.17e-03

[Ksamples=  5,129,984 | loss=0.054529 | speed=1195 sps | lr=1.17e-03
[Ksamples=  5,155,072 | loss=0.054572 | speed=1768 sps | lr=1.17e-03
[Ksamples=  5,180,160 | loss=0.054459 | speed=1767 sps | lr=1.18e-032026-07-04 21:45:19 | sweep_noise_prob0.025 | epoch=  0.10 | samples=  5,204,992 | speed= 1,431 sps | loss=0.054409 | lr=1.18e-03

[Ksamples=  5,230,080 | loss=0.054203 | speed=1201 sps | lr=1.19e-03
[Ksamples=  5,255,168 | loss=0.054169 | speed=1766 sps | lr=1.20e-03
[Ksamples=  5,280,256 | loss=0.054187 | speed=1766 sps | lr=1.20e-032026-07-04 21:46:29 | sweep_noise_prob0.025 | epoch=  0.11 | samples=  5,305,088 | speed= 1,428 sps | loss=0.054165 | lr=1.20e-03

[Ksamples=  5,330,176 | loss=0.053859 | speed=1198 sps | lr=1.22e-03
[Ksamples=  5,355,264 | loss=0.053788 | speed=1766 sps | lr=1.22e-03
[Ksamples=  5,380,352 | loss=0.053818 | speed=1765 sps | lr=1.22e-032026-07-04 21:47:39 | sweep_noise_prob0.025 | epoch=  0.11 | samples=  5,405,184 | speed= 1,425 sps | loss=0.053800 | lr=1.22e-03
